resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
16067,17,20,9,15.0,2,1.0,1,1,10.0,55,1:34:03.414,5643414.0,54.0,1.0,1:40.279,199.387,1
16068,17,17,9,14.0,3,2.0,2,2,8.0,55,+17.857,5661271.0,14.0,5.0,1:40.571,198.808,1
16069,17,18,23,22.0,5,3.0,3,3,6.0,55,+18.467,5661881.0,49.0,6.0,1:40.642,198.668,1
16070,17,22,23,23.0,4,4.0,4,4,5.0,55,+22.735,5666149.0,54.0,4.0,1:40.449,199.050,1
16071,17,2,2,6.0,8,5.0,5,5,4.0,55,+26.253,5669667.0,54.0,7.0,1:40.672,198.609,1
16072,17,155,7,10.0,12,6.0,6,6,3.0,55,+28.343,5671757.0,55.0,11.0,1:40.779,198.398,1
16073,17,15,7,9.0,6,7.0,7,7,2.0,55,+34.366,5677780.0,49.0,8.0,1:40.723,198.508,1
16074,17,67,5,12.0,10,8.0,8,8,1.0,55,+41.294,5684708.0,55.0,2.0,1:40.326,199.294,1
16075,17,3,3,16.0,9,9.0,9,9,0.0,55,+45.941,5689355.0,49.0,15.0,1:40.997,197.970,1
16076,17,9,2,5.0,7,10.0,10,10,0.0,55,+48.180,5691594.0,54.0,14.0,1:40.924,198.113,1
16077,17,5,1,2.0,18,11.0,11,11,0.0,55,+52.798,5696212.0,53.0,18.0,1:41.316,197.346,1
16078,17,8,6,4.0,11,12.0,12,12,0.0,55,+54.317,5697731.0,54.0,12.0,1:40.843,198.272,1
16079,17,6,3,17.0,13,13.0,13,13,0.0,55,+59.839,5703253.0,54.0,9.0,1:40.754,198.447,1
16080,17,4,4,7.0,15,14.0,14,14,0.0,55,+1:09.687,5713101.0,54.0,10.0,1:40.757,198.441,1
16081,17,24,10,21.0,16,15.0,15,15,0.0,55,+1:34.450,5737864.0,54.0,17.0,1:41.277,197.422,1
20323,337,4,6,8.0,3,1.0,1,1,25.0,49,1:39:20.396,5960396.0,45.0,1.0,1:58.287,191.706,1
20324,337,13,6,7.0,2,2.0,2,2,18.0,49,+16.099,5976495.0,38.0,5.0,1:59.732,189.392,1
20325,337,1,1,2.0,4,3.0,3,3,15.0,49,+23.182,5983578.0,42.0,4.0,1:59.560,189.665,1
20326,337,20,9,5.0,1,4.0,4,4,12.0,49,+38.799,5999195.0,32.0,12.0,2:00.218,188.627,1
20327,337,3,131,4.0,5,5.0,5,5,10.0,49,+40.213,6000609.0,45.0,13.0,2:00.236,188.599,1
20328,337,30,131,3.0,7,6.0,6,6,8.0,49,+44.163,6004559.0,45.0,11.0,2:00.204,188.649,1
20329,337,18,1,1.0,8,7.0,7,7,6.0,49,+45.280,6005676.0,45.0,9.0,1:59.970,189.017,1
20330,337,17,9,6.0,6,8.0,8,8,4.0,49,+46.360,6006756.0,45.0,3.0,1:59.487,189.781,1
20331,337,24,10,15.0,12,9.0,9,9,2.0,49,+53.008,6013404.0,39.0,7.0,1:59.906,189.118,1
20332,337,22,3,9.0,11,10.0,10,10,1.0,49,+1:02.489,6022885.0,47.0,6.0,1:59.833,189.233,1
20333,337,9,4,11.0,9,11.0,11,11,0.0,49,+1:09.093,6029489.0,33.0,14.0,2:00.474,188.226,1
20334,337,16,10,14.0,10,12.0,12,12,0.0,49,+1:22.958,6043354.0,49.0,2.0,1:59.393,189.930,1
20335,337,153,5,17.0,18,13.0,13,13,0.0,49,+1:32.656,6053052.0,28.0,8.0,1:59.964,189.026,1
20347,338,18,1,1.0,4,1.0,1,1,25.0,58,1:33:36.531,5616531.0,52.0,6.0,1:29.291,213.804,1
20348,338,9,4,11.0,9,2.0,2,2,18.0,58,+12.034,5628565.0,52.0,8.0,1:29.570,213.138,1
20349,338,13,6,7.0,5,3.0,3,3,15.0,58,+14.488,5631019.0,52.0,7.0,1:29.537,213.216,1
20350,338,4,6,8.0,3,4.0,4,4,12.0,58,+16.304,5632835.0,47.0,10.0,1:29.707,212.812,1
20351,338,3,131,4.0,6,5.0,5,5,10.0,58,+16.683,5633214.0,53.0,2.0,1:28.489,215.742,1
20352,338,1,1,2.0,11,6.0,6,6,8.0,58,+29.898,5646429.0,47.0,3.0,1:28.506,215.700,1
20353,338,24,10,15.0,13,7.0,7,7,6.0,58,+59.847,5676378.0,55.0,9.0,1:29.685,212.865,1
20354,338,22,3,9.0,8,8.0,8,8,4.0,58,+1:00.536,5677067.0,58.0,5.0,1:29.210,213.998,1
20355,338,17,9,6.0,2,9.0,9,9,2.0,58,+1:07.319,5683850.0,47.0,1.0,1:28.358,216.061,1
20356,338,30,131,3.0,7,10.0,10,10,1.0,58,+1:09.391,5685922.0,58.0,4.0,1:29.185,214.058,1
20357,338,153,5,17.0,17,11.0,11,11,0.0,58,+1:11.301,5687832.0,49.0,11.0,1:29.713,212.798,1
20358,338,37,15,22.0,14,12.0,12,12,0.0,58,+1:14.084,5690615.0,54.0,12.0,1:30.587,210.745,1
20371,339,20,9,5.0,3,1.0,1,1,25.0,56,1:33:48.412,5628412.0,53.0,6.0,1:37.813,204.009,1
20372,339,17,9,6.0,1,2.0,2,2,18.0,56,+4.849,5633261.0,53.0,1.0,1:37.054,205.605,1
20373,339,3,131,4.0,2,3.0,3,3,15.0,56,+13.504,5641916.0,53.0,8.0,1:38.129,203.352,1
20374,339,9,4,11.0,6,4.0,4,4,12.0,56,+18.589,5647001.0,55.0,7.0,1:38.074,203.466,1
20375,339,16,10,14.0,4,5.0,5,5,10.0,56,+21.059,5649471.0,55.0,9.0,1:38.160,203.288,1
20376,339,1,1,2.0,20,6.0,6,6,8.0,56,+23.471,5651883.0,32.0,4.0,1:37.745,204.151,1
20377,339,13,6,7.0,21,7.0,7,7,6.0,56,+27.068,5655480.0,48.0,5.0,1:37.784,204.070,1
20378,339,18,1,1.0,17,8.0,8,8,4.0,56,+37.918,5666330.0,49.0,10.0,1:38.501,202.584,1
20379,339,153,5,17.0,14,9.0,9,9,2.0,56,+1:10.602,5699014.0,44.0,13.0,1:39.489,200.572,1
20380,339,807,3,10.0,5,10.0,10,10,1.0,56,+1:13.399,5701811.0,51.0,11.0,1:39.124,201.311,1
20381,339,67,5,16.0,13,11.0,11,11,0.0,56,+1:18.938,5707350.0,54.0,3.0,1:37.610,204.433,1
20395,340,18,1,1.0,5,1.0,1,1,25.0,56,1:46:42.163,6402163.0,14.0,4.0,1:42.886,190.731,1
20396,340,1,1,2.0,6,2.0,2,2,18.0,56,+1.530,6403693.0,13.0,1.0,1:42.061,192.273,1
20397,340,3,131,4.0,4,3.0,3,3,15.0,56,+9.484,6411647.0,14.0,5.0,1:43.245,190.068,1
20398,340,4,6,8.0,3,4.0,4,4,12.0,56,+11.869,6414032.0,14.0,9.0,1:44.134,188.445,1
20399,340,9,4,11.0,8,5.0,5,5,10.0,56,+22.213,6424376.0,14.0,6.0,1:43.630,189.362,1
20400,340,20,9,5.0,1,6.0,6,6,8.0,56,+33.310,6435473.0,14.0,2.0,1:42.358,191.715,1
20401,340,808,4,12.0,14,7.0,7,7,6.0,56,+47.600,6449763.0,14.0,8.0,1:43.801,189.050,1
20402,340,17,9,6.0,2,8.0,8,8,4.0,56,+52.172,6454335.0,14.0,3.0,1:42.609,191.246,1
20403,340,13,6,7.0,7,9.0,9,9,2.0,56,+57.796,6459959.0,14.0,13.0,1:44.594,187.616,1
20404,340,30,131,3.0,9,10.0,10,10,1.0,56,+1:01.749,6463912.0,14.0,10.0,1:44.298,188.149,1
20405,340,16,10,14.0,10,11.0,11,11,0.0,56,+1:02.874,6465037.0,14.0,11.0,1:44.364,188.030,1
20406,340,22,3,9.0,11,12.0,12,12,0.0,56,+1:03.665,6465828.0,17.0,14.0,1:45.559,185.901,1
20407,340,153,5,17.0,12,13.0,13,13,0.0,56,+1:11.416,6473579.0,14.0,7.0,1:43.755,189.134,1
20419,341,17,9,6.0,1,1.0,1,1,25.0,66,1:35:44.101,5744101.0,62.0,2.0,1:24.828,197.552,1
20420,341,4,6,8.0,4,2.0,2,2,18.0,66,+24.065,5768166.0,57.0,3.0,1:24.846,197.510,1
20421,341,20,9,5.0,2,3.0,3,3,15.0,66,+51.338,5795439.0,56.0,5.0,1:25.176,196.745,1
20422,341,30,131,3.0,6,4.0,4,4,12.0,66,+1:02.195,5806296.0,64.0,10.0,1:25.529,195.933,1
20423,341,18,1,1.0,5,5.0,5,5,10.0,66,+1:03.728,5807829.0,64.0,4.0,1:25.166,196.768,1
20424,341,13,6,7.0,9,6.0,6,6,8.0,66,+1:05.767,5809868.0,64.0,9.0,1:25.497,196.006,1
20425,341,16,10,14.0,11,7.0,7,7,6.0,66,+1:12.941,5817042.0,65.0,13.0,1:25.845,195.212,1
20426,341,9,4,11.0,7,8.0,8,8,4.0,66,+1:13.677,5817778.0,66.0,7.0,1:25.466,196.077,1
20443,342,17,9,6.0,1,1.0,1,1,25.0,78,1:50:13.355,6613355.0,63.0,2.0,1:15.318,159.643,1
20444,342,20,9,5.0,3,2.0,2,2,18.0,78,+0.448,6613803.0,71.0,1.0,1:15.192,159.910,1
20445,342,9,4,11.0,2,3.0,3,3,15.0,78,+1.675,6615030.0,72.0,3.0,1:15.353,159.568,1
20446,342,13,6,7.0,4,4.0,4,4,12.0,78,+2.666,6616021.0,68.0,4.0,1:15.503,159.251,1
20447,342,1,1,2.0,5,5.0,5,5,10.0,78,+4.363,6617718.0,68.0,10.0,1:16.219,157.755,1
20448,342,4,6,8.0,24,6.0,6,6,8.0,78,+6.341,6619696.0,73.0,6.0,1:15.905,158.408,1
20449,342,3,131,4.0,6,7.0,7,7,6.0,78,+6.651,6620006.0,65.0,7.0,1:15.959,158.295,1
20450,342,16,10,14.0,12,8.0,8,8,4.0,78,+6.970,6620325.0,72.0,8.0,1:15.963,158.287,1
20451,342,24,10,15.0,10,9.0,9,9,2.0,78,+7.305,6620660.0,72.0,9.0,1:16.142,157.915,1
20452,342,67,5,16.0,13,10.0,10,10,1.0,78,+8.199,6621554.0,68.0,13.0,1:16.493,157.190,1
20453,342,153,5,17.0,17,11.0,11,11,0.0,78,+9.135,6622490.0,73.0,11.0,1:16.381,157.421,1
20454,342,30,131,3.0,7,12.0,12,12,0.0,78,+5.712,6619067.0,71.0,5.0,1:15.580,159.089,1
20467,343,1,1,2.0,2,1.0,1,1,25.0,58,1:28:47.620,5327620.0,54.0,12.0,1:30.075,213.342,1
20468,343,18,1,1.0,4,2.0,2,2,18.0,58,+2.645,5330265.0,42.0,7.0,1:29.895,213.769,1
20469,343,17,9,6.0,1,3.0,3,3,15.0,58,+24.285,5351905.0,54.0,2.0,1:29.195,215.447,1
20470,343,30,131,3.0,5,4.0,4,4,12.0,58,+31.110,5358730.0,53.0,6.0,1:29.810,213.971,1
20471,343,3,131,4.0,6,5.0,5,5,10.0,58,+32.266,5359886.0,52.0,9.0,1:29.977,213.574,1
20472,343,9,4,11.0,7,6.0,6,6,8.0,58,+32.824,5360444.0,57.0,4.0,1:29.580,214.521,1
20473,343,13,6,7.0,8,7.0,7,7,6.0,58,+36.635,5364255.0,58.0,10.0,1:29.996,213.529,1
20474,343,4,6,8.0,12,8.0,8,8,4.0,58,+46.544,5374164.0,56.0,11.0,1:30.011,213.493,1
20475,343,16,10,14.0,11,9.0,9,9,2.0,58,+49.029,5376649.0,55.0,8.0,1:29.959,213.617,1
20476,343,155,15,23.0,10,10.0,10,10,1.0,58,+1:05.650,5393270.0,42.0,16.0,1:30.891,211.426,1
20477,343,37,15,22.0,13,11.0,11,11,0.0,58,+1:05.944,5393564.0,50.0,14.0,1:30.421,212.525,1
20478,343,153,5,17.0,16,12.0,12,12,0.0,58,+1:07.800,5395420.0,50.0,3.0,1:29.535,214.628,1
20491,344,1,1,2.0,1,1.0,1,1,25.0,70,1:33:53.456,5633456.0,62.0,2.0,1:17.806,201.778,1
20492,344,18,1,1.0,4,2.0,2,2,18.0,70,+2.254,5635710.0,66.0,4.0,1:18.144,200.906,1
20493,344,4,6,8.0,3,3.0,3,3,15.0,70,+9.214,5642670.0,44.0,6.0,1:18.207,200.744,1
20494,344,20,9,5.0,2,4.0,4,4,12.0,70,+37.817,5671273.0,62.0,8.0,1:18.417,200.206,1
20495,344,17,9,6.0,7,5.0,5,5,10.0,70,+39.291,5672747.0,62.0,5.0,1:18.148,200.895,1
20496,344,3,131,4.0,10,6.0,6,6,8.0,70,+56.084,5689540.0,68.0,3.0,1:17.832,201.711,1
20497,344,9,4,11.0,8,7.0,7,7,6.0,70,+57.300,5690756.0,67.0,1.0,1:16.972,203.965,1
20515,345,20,9,5.0,1,1.0,1,1,25.0,57,1:40:29.571,6029571.0,52.0,3.0,1:39.141,196.774,1
20516,345,1,1,2.0,3,2.0,2,2,18.0,57,+5.042,6034613.0,56.0,4.0,1:39.156,196.744,1
20517,345,18,1,1.0,7,3.0,3,3,15.0,57,+12.658,6042229.0,54.0,1.0,1:38.766,197.521,1
20518,345,22,3,9.0,9,4.0,4,4,12.0,57,+25.627,6055198.0,56.0,5.0,1:39.489,196.085,1
20519,345,9,4,11.0,6,5.0,5,5,10.0,57,+27.122,6056693.0,55.0,7.0,1:39.542,195.981,1
20520,345,16,10,14.0,13,6.0,6,6,8.0,57,+30.168,6059739.0,52.0,8.0,1:39.803,195.469,1
20521,345,155,15,23.0,18,7.0,7,7,6.0,57,+30.965,6060536.0,57.0,6.0,1:39.517,196.030,1
20522,345,4,6,8.0,4,8.0,8,8,4.0,57,+32.809,6062380.0,50.0,10.0,1:39.889,195.300,1
20523,345,67,5,16.0,11,9.0,9,9,2.0,57,+36.299,6065870.0,53.0,11.0,1:40.084,194.920,1
20524,345,3,131,4.0,12,10.0,10,10,1.0,57,+44.382,6073953.0,57.0,9.0,1:39.878,195.322,1
20525,345,13,6,7.0,5,11.0,11,11,0.0,57,+46.621,6076192.0,52.0,13.0,1:40.208,194.679,1
20526,345,37,15,22.0,16,12.0,12,12,0.0,57,+47.414,6076985.0,56.0,16.0,1:40.430,194.248,1
20527,345,153,5,17.0,17,13.0,13,13,0.0,57,+48.239,6077810.0,55.0,15.0,1:40.327,194.448,1
20528,345,808,4,12.0,10,14.0,14,14,0.0,57,+48.287,6077858.0,57.0,12.0,1:40.100,194.889,1
20529,345,30,131,3.0,15,15.0,15,15,0.0,57,+48.826,6078397.0,53.0,2.0,1:38.968,197.118,1
20530,345,24,10,15.0,14,16.0,16,16,0.0,57,+50.890,6080461.0,52.0,14.0,1:40.305,194.490,1
20539,346,17,9,6.0,2,1.0,1,1,25.0,52,1:24:38.200,5078200.0,45.0,4.0,1:32.364,229.608,1
20540,346,1,1,2.0,4,2.0,2,2,18.0,52,+1.360,5079560.0,43.0,6.0,1:32.758,228.633,1
20541,346,3,131,4.0,5,3.0,3,3,15.0,52,+21.307,5099507.0,50.0,7.0,1:32.952,228.156,1
20542,346,18,1,1.0,14,4.0,4,4,12.0,52,+21.986,5100186.0,52.0,9.0,1:33.003,228.031,1
20543,346,22,3,9.0,8,5.0,5,5,10.0,52,+31.456,5109656.0,50.0,11.0,1:33.615,226.540,1
20544,346,155,15,23.0,12,6.0,6,6,8.0,52,+32.171,5110371.0,52.0,10.0,1:33.558,226.678,1
20545,346,20,9,5.0,1,7.0,7,7,6.0,52,+36.734,5114934.0,52.0,3.0,1:31.967,230.600,1
20546,346,16,10,14.0,11,8.0,8,8,4.0,52,+40.932,5119132.0,42.0,16.0,1:34.337,224.806,1
20547,346,30,131,3.0,10,9.0,9,9,2.0,52,+41.599,5119799.0,47.0,15.0,1:34.171,225.203,1
20548,346,807,3,10.0,13,10.0,10,10,1.0,52,+42.012,5120212.0,48.0,13.0,1:33.989,225.639,1
20549,346,24,10,15.0,20,11.0,11,11,0.0,52,+42.459,5120659.0,51.0,14.0,1:34.018,225.569,1
20550,346,67,5,16.0,16,12.0,12,12,0.0,52,+47.627,5125827.0,52.0,8.0,1:32.980,228.087,1
20551,346,808,4,12.0,15,13.0,13,13,0.0,52,+59.374,5137574.0,52.0,5.0,1:32.484,229.311,1
20552,346,4,6,8.0,3,14.0,14,14,0.0,52,+1:02.385,5140585.0,52.0,1.0,1:30.874,233.373,1
20553,346,13,6,7.0,7,15.0,15,15,0.0,52,+1:07.489,5145689.0,52.0,2.0,1:31.646,231.407,1
20563,347,4,6,8.0,2,1.0,1,1,25.0,67,1:27:38.864,5258864.0,66.0,2.0,1:15.880,217.005,1
20564,347,13,6,7.0,3,2.0,2,2,18.0,67,+4.196,5263060.0,66.0,3.0,1:16.097,216.386,1
20565,347,20,9,5.0,1,3.0,3,3,15.0,67,+5.121,5263985.0,67.0,1.0,1:15.824,217.166,1
20566,347,1,1,2.0,6,4.0,4,4,12.0,67,+26.896,5285760.0,65.0,5.0,1:16.503,215.238,1
20567,347,18,1,1.0,5,5.0,5,5,10.0,67,+29.482,5288346.0,65.0,4.0,1:16.451,215.385,1
20568,347,17,9,6.0,4,6.0,6,6,8.0,67,+43.606,5302470.0,57.0,9.0,1:16.678,214.747,1
20587,348,17,9,6.0,2,1.0,1,1,25.0,70,1:41:05.571,6065571.0,46.0,2.0,1:22.651,190.821,1
20588,348,4,6,8.0,3,2.0,2,2,18.0,70,+17.821,6083392.0,67.0,4.0,1:23.195,189.573,1
20589,348,20,9,5.0,1,3.0,3,3,15.0,70,+19.252,6084823.0,70.0,1.0,1:22.362,191.491,1
20590,348,13,6,7.0,4,4.0,4,4,12.0,70,+27.474,6093045.0,69.0,5.0,1:23.329,189.269,1
20591,348,808,4,12.0,7,5.0,5,5,10.0,70,+1:13.192,6138763.0,61.0,6.0,1:23.799,188.207,1
20592,348,807,3,10.0,10,6.0,6,6,8.0,70,+1:16.723,6142294.0,66.0,7.0,1:24.204,187.302,1
20611,349,1,1,2.0,2,1.0,1,1,25.0,44,1:29:04.268,5344268.0,32.0,1.0,1:49.069,231.178,1
20612,349,17,9,6.0,1,2.0,2,2,18.0,44,+1.571,5345839.0,32.0,2.0,1:49.395,230.489,1
20613,349,9,4,11.0,3,3.0,3,3,15.0,44,+3.493,5347761.0,29.0,3.0,1:49.807,229.624,1
20614,349,13,6,7.0,6,4.0,4,4,12.0,44,+8.264,5352532.0,26.0,4.0,1:50.111,228.990,1
20615,349,16,10,14.0,8,5.0,5,5,10.0,44,+9.094,5353362.0,25.0,5.0,1:50.477,228.232,1
20616,349,3,131,4.0,14,6.0,6,6,8.0,44,+12.359,5356627.0,31.0,10.0,1:51.688,225.757,1
20617,349,30,131,3.0,21,7.0,7,7,6.0,44,+15.548,5359816.0,32.0,13.0,1:51.914,225.301,1
20618,349,155,15,23.0,17,8.0,8,8,4.0,44,+16.678,5360946.0,29.0,11.0,1:51.749,225.634,1
20619,349,808,4,12.0,23,9.0,9,9,2.0,44,+23.851,5368119.0,32.0,7.0,1:51.175,226.799,1
20620,349,24,10,15.0,12,10.0,10,10,1.0,44,+34.831,5379099.0,31.0,14.0,1:52.267,224.593,1
20621,349,37,15,22.0,24,11.0,11,11,0.0,44,+36.019,5380287.0,31.0,15.0,1:52.537,224.054,1
20622,349,67,5,16.0,16,12.0,12,12,0.0,44,+39.895,5384163.0,30.0,17.0,1:52.966,223.203,1
20623,349,153,5,17.0,11,13.0,13,13,0.0,44,+49.457,5393725.0,31.0,9.0,1:51.576,225.984,1
20635,350,4,6,8.0,1,1.0,1,1,25.0,53,1:16:24.572,4584572.0,52.0,1.0,1:24.139,247.861,1
20636,350,18,1,1.0,2,2.0,2,2,18.0,53,+2.938,4587510.0,46.0,8.0,1:24.598,246.516,1
20637,350,13,6,7.0,3,3.0,3,3,15.0,53,+4.223,4588795.0,51.0,6.0,1:24.575,246.583,1
20638,350,20,9,5.0,6,4.0,4,4,12.0,53,+28.196,4612768.0,50.0,4.0,1:24.493,246.822,1
20639,350,3,131,4.0,7,5.0,5,5,10.0,53,+29.942,4614514.0,52.0,3.0,1:24.491,246.828,1
20640,350,17,9,6.0,4,6.0,6,6,8.0,53,+31.276,4615848.0,52.0,2.0,1:24.278,247.452,1
20641,350,807,3,10.0,8,7.0,7,7,6.0,53,+32.812,4617384.0,52.0,7.0,1:24.576,246.580,1
20642,350,9,4,11.0,9,8.0,8,8,4.0,53,+34.028,4618600.0,48.0,5.0,1:24.560,246.627,1
20643,350,30,131,3.0,12,9.0,9,9,2.0,53,+44.948,4629520.0,49.0,11.0,1:24.947,245.503,1
20644,350,22,3,9.0,10,10.0,10,10,1.0,53,+1:04.213,4648785.0,48.0,14.0,1:25.239,244.662,1
20645,350,67,5,16.0,14,11.0,11,11,0.0,53,+1:05.056,4649628.0,51.0,13.0,1:25.224,244.705,1
20646,350,24,10,15.0,19,12.0,12,12,0.0,53,+1:06.106,4650678.0,51.0,12.0,1:25.102,245.056,1
20647,350,808,4,12.0,20,13.0,13,13,0.0,53,+1:18.919,4663491.0,53.0,9.0,1:24.644,246.382,1
20659,351,4,6,8.0,1,1.0,1,1,25.0,61,1:57:53.579,7073579.0,58.0,1.0,1:47.976,169.137,1
20660,351,20,9,5.0,2,2.0,2,2,18.0,61,+0.293,7073872.0,59.0,2.0,1:48.141,168.879,1
20661,351,17,9,6.0,5,3.0,3,3,15.0,61,+29.141,7102720.0,54.0,5.0,1:49.706,166.470,1
20662,351,18,1,1.0,4,4.0,4,4,12.0,61,+30.384,7103963.0,61.0,7.0,1:49.711,166.462,1
20663,351,3,131,4.0,7,5.0,5,5,10.0,61,+49.394,7122973.0,55.0,8.0,1:50.125,165.837,1
20664,351,22,3,9.0,6,6.0,6,6,8.0,61,+56.101,7129680.0,52.0,9.0,1:50.334,165.522,1
20665,351,9,4,11.0,8,7.0,7,7,6.0,61,+1:26.559,7160138.0,56.0,3.0,1:49.255,167.157,1
20666,351,13,6,7.0,24,8.0,8,8,4.0,61,+1:53.297,7186876.0,45.0,12.0,1:52.079,162.945,1
20667,351,16,10,14.0,15,9.0,9,9,2.0,61,+2:02.416,7195995.0,45.0,15.0,1:52.473,162.374,1
20668,351,807,3,10.0,17,10.0,10,10,1.0,61,+2:12.791,7206370.0,45.0,13.0,1:52.213,162.751,1
20683,352,20,9,5.0,1,1.0,1,1,25.0,53,1:30:27.323,5427323.0,51.0,3.0,1:33.653,223.219,1
20684,352,17,9,6.0,2,2.0,2,2,18.0,53,+0.905,5428228.0,53.0,1.0,1:33.474,223.647,1
20685,352,4,6,8.0,4,3.0,3,3,15.0,53,+2.721,5430044.0,53.0,4.0,1:33.823,222.815,1
20686,352,18,1,1.0,5,4.0,4,4,12.0,53,+13.522,5440845.0,53.0,2.0,1:33.529,223.515,1
20687,352,1,1,2.0,8,5.0,5,5,10.0,53,+39.595,5466918.0,35.0,9.0,1:35.182,219.633,1
20688,352,30,131,3.0,10,6.0,6,6,8.0,53,+59.933,5487256.0,52.0,7.0,1:34.853,220.395,1
20689,352,155,15,23.0,14,7.0,7,7,6.0,53,+1:04.038,5491361.0,50.0,6.0,1:34.486,221.251,1
20690,352,2,15,22.0,11,8.0,8,8,4.0,53,+1:09.648,5496971.0,52.0,10.0,1:35.521,218.854,1
20691,352,22,3,9.0,7,9.0,9,9,2.0,53,+1:10.846,5498169.0,53.0,11.0,1:35.597,218.680,1
20692,352,67,5,16.0,18,10.0,10,10,1.0,53,+1:12.806,5500129.0,52.0,8.0,1:35.116,219.786,1
20707,353,4,6,8.0,3,1.0,1,1,25.0,55,2:48:20.810,10100810.0,42.0,1.0,1:50.257,183.335,1
20708,353,1,1,2.0,4,2.0,2,2,18.0,55,+14.999,10115809.0,42.0,3.0,1:50.430,183.048,1
20709,353,13,6,7.0,6,3.0,3,3,15.0,55,+30.868,10131678.0,44.0,4.0,1:50.502,182.928,1
20710,353,30,131,3.0,9,4.0,4,4,12.0,55,+39.688,10140498.0,43.0,8.0,1:51.835,180.748,1
20711,353,9,4,11.0,8,5.0,5,5,10.0,55,+47.734,10148544.0,45.0,7.0,1:51.604,181.122,1
20712,353,24,10,15.0,17,6.0,6,6,8.0,55,+53.571,10154381.0,45.0,5.0,1:51.371,181.501,1
20713,353,22,3,9.0,10,7.0,7,7,6.0,55,+1:09.257,10170067.0,45.0,6.0,1:51.564,181.187,1
20714,353,155,15,23.0,12,8.0,8,8,4.0,55,+1:17.889,10178699.0,42.0,14.0,1:53.086,178.748,1
20715,353,2,15,22.0,13,9.0,9,9,2.0,55,+1:20.107,10180917.0,42.0,15.0,1:53.263,178.469,1
20716,353,807,3,10.0,11,10.0,10,10,1.0,55,+1:20.851,10181661.0,43.0,10.0,1:51.982,180.511,1
20717,353,153,5,17.0,15,11.0,11,11,0.0,55,+1:24.146,10184956.0,43.0,9.0,1:51.962,180.543,1
20718,353,18,1,1.0,7,12.0,12,12,0.0,55,+1:29.939,10190749.0,42.0,11.0,1:52.193,180.171,1
20731,354,20,9,5.0,2,1.0,1,1,25.0,71,1:33:11.803,5591803.0,70.0,6.0,1:14.283,208.828,1
20732,354,17,9,6.0,3,2.0,2,2,18.0,71,+4.243,5596046.0,69.0,4.0,1:14.047,209.493,1
20733,354,4,6,8.0,5,3.0,3,3,15.0,71,+6.807,5598610.0,67.0,2.0,1:13.855,210.038,1
20734,354,1,1,2.0,4,4.0,4,4,12.0,71,+14.634,5606437.0,66.0,1.0,1:13.851,210.049,1
20735,354,18,1,1.0,11,5.0,5,5,10.0,71,+15.593,5607396.0,71.0,3.0,1:13.932,209.819,1
20736,354,3,131,4.0,13,6.0,6,6,8.0,71,+35.320,5627123.0,65.0,5.0,1:14.184,209.107,1
20737,354,30,131,3.0,8,7.0,7,7,6.0,71,+43.456,5635259.0,71.0,12.0,1:15.219,206.229,1
20755,355,20,9,5.0,1,1.0,1,1,25.0,55,1:39:36.837,5976837.0,50.0,4.0,1:41.739,196.526,1
20756,355,1,1,2.0,2,2.0,2,2,18.0,55,+10.162,5986999.0,47.0,1.0,1:41.274,197.428,1
20757,355,18,1,1.0,4,3.0,3,3,15.0,55,+11.047,5987884.0,48.0,2.0,1:41.636,196.725,1
20758,355,3,131,4.0,9,4.0,4,4,12.0,55,+30.747,6007584.0,52.0,3.0,1:41.711,196.580,1
20759,355,9,4,11.0,11,5.0,5,5,10.0,55,+39.026,6015863.0,51.0,5.0,1:41.753,196.499,1
20760,355,808,4,12.0,10,6.0,6,6,8.0,55,+43.520,6020357.0,52.0,8.0,1:42.311,195.427,1
20761,355,4,6,8.0,3,7.0,7,7,6.0,55,+43.797,6020634.0,52.0,7.0,1:42.227,195.588,1
20762,355,17,9,6.0,5,8.0,8,8,4.0,55,+44.243,6021080.0,52.0,6.0,1:42.196,195.647,1
20763,355,153,5,17.0,17,9.0,9,9,2.0,55,+50.201,6027038.0,49.0,15.0,1:42.727,194.636,1
20764,355,13,6,7.0,6,10.0,10,10,1.0,55,+50.868,6027705.0,52.0,14.0,1:42.725,194.640,1
20765,355,2,15,22.0,14,11.0,11,11,0.0,55,+51.551,6028388.0,52.0,12.0,1:42.673,194.738,1
20766,355,22,3,9.0,7,12.0,12,12,0.0,55,+57.686,6034523.0,50.0,11.0,1:42.669,194.746,1
20767,355,16,10,14.0,13,13.0,13,13,0.0,55,+58.325,6035162.0,52.0,13.0,1:42.695,194.696,1
20768,355,155,15,23.0,12,14.0,14,14,0.0,55,+59.558,6036395.0,53.0,16.0,1:42.733,194.624,1
20769,355,67,5,16.0,18,15.0,15,15,0.0,55,+1:03.178,6040015.0,50.0,10.0,1:42.573,194.928,1
20770,355,807,3,10.0,15,16.0,16,16,0.0,55,+1:04.763,6041600.0,51.0,9.0,1:42.397,195.263,1
20779,841,20,9,1.0,1,1.0,1,1,25.0,58,1:29:30.259,5370259.0,44.0,4.0,1:29.844,212.488,1
20780,841,1,1,3.0,2,2.0,2,2,18.0,58,+22.297,5392556.0,41.0,8.0,1:30.314,211.382,1
